area,room,parking,warehouse,elevator,address,price(usd)
37,1,True,True,False,Andisheh,11500.0
60,1,True,True,False,Shahryar,20000.0
69,2,True,True,True,Shahran,86666.67
700,3,True,True,False,Damavand,233333.33
95,2,True,False,True,Niavaran,300000.0
51,1,True,True,False,Andisheh,22333.33
106,2,True,True,True,Zargandeh,186666.67
100,2,True,True,True,Narmak,106666.67
80,2,True,True,True,Koohsar,80000.0
78,2,True,True,True,Ghiyamdasht,21333.33
90,2,True,True,True,Damavand,45000.0
95,2,False,True,True,Saadat Abad,316666.67
86,3,False,True,True,Parand,11000.0
65,1,True,True,True,Golestan,12000.0
102,1,False,True,False,Islamshahr,55000.0
75,2,True,True,True,Southern Janatabad,90000.0
150,5,True,True,False,Shahr-e-Ziba,356666.67
60,1,True,True,True,Parand,13000.0
72,1,True,True,True,Elahieh,275000.0
93,2,False,False,False,Pirouzi,183333.33
106,2,True,True,True,Gholhak,213333.33
48,1,False,True,False,Shahedshahr,7000.0
75,2,True,True,False,Southern Janatabad,70000.0
163,2,True,True,True,Farmanieh,326000.0
119,2,True,True,True,Shahran,133333.33
65,2,True,True,True,Abazar,83333.33
57,1,False,False,True,Pakdasht,15000.0
74,2,False,True,True,Telecommunication,26000.0
119,3,True,True,True,Shahran,183333.33
68,1,False,False,False,Islamshahr,27166.67
180,4,True,True,True,Northern Chitgar,90666.67
70,1,True,True,True,Hakimiyeh,77000.0
60,1,True,True,True,Qasr-od-Dasht,66166.67
88,2,False,True,False,Air force,83333.33
82,2,True,True,True,Shahran,93333.33
63,1,True,True,True,Ray,37800.0
120,3,True,True,True,Northern Chitgar,58333.33
56,1,False,False,False,Republic,63333.33
75,2,True,False,True,Saadat Abad,128333.33
60,1,False,True,False,Golestan,14000.0
50,2,True,True,True,Persian Gulf Martyrs Lake,11000.0
253,5,True,True,False,North Program Organization,1012000.0
111,2,True,True,True,East Ferdows Boulevard,133000.0
105,3,True,True,True,North Program Organization,199500.0
92,1,True,True,True,Niavaran,210000.0
350,4,True,True,True,Gheitarieh,1166666.67
100,2,True,True,True,Mirza Shirazi,136666.67
150,3,True,True,True,Northern Chitgar,74666.67
94,2,False,True,False,Northren Jamalzadeh,80000.0
140,3,True,True,True,Northren Jamalzadeh,223333.33
65,4,True,True,False,Yousef Abad,283333.33
84,2,True,True,True,Northren Jamalzadeh,86666.67
114,2,True,True,True,Mehran,228000.0
114,2,True,True,True,Northren Jamalzadeh,183333.33
40,1,True,False,True,Northren Jamalzadeh,50000.0
82,2,False,False,True,Parand,11766.67
87,2,True,True,True,Koohsar,78333.33
86,2,False,False,True,Parand,15666.67
500,5,True,True,False,Gandhi,2333333.33
61,1,False,True,False,Shahr-e-Ziba,49666.67
96,2,True,True,True,Shahr-e-Ziba,176000.0
90,2,True,True,True,Shahran,113333.33
135,3,True,True,True,Northren Jamalzadeh,200000.0
58,1,False,False,True,Parand,9833.33
114,2,True,True,True,Gholhak,251666.67
75,2,False,False,False,Parand,12666.67
90,2,True,True,True,Northren Jamalzadeh,115000.0
90,2,True,True,True,Shahr-e-Ziba,96666.67
100,2,True,True,True,Narmak,126666.67
82,2,True,True,True,Si Metri Ji,53333.33
58,2,True,True,False,Andisheh,25133.33
70,2,True,True,True,Karimkhan,106666.67
303,5,True,True,False,Argentina,1111000.0
83,2,False,False,True,Parand,16666.67
75,2,True,True,True,Parand,8333.33
54,1,False,False,False,Parand,8666.67
75,2,True,True,True,Parand,13000.0
78,2,True,False,True,Parand,13333.33
78,2,False,False,True,Parand,13166.67
95,2,True,True,True,Marzdaran,136166.67
100,2,True,True,True,Ostad Moein,105000.0
75,2,False,True,True,Parand,13233.33
114,2,True,True,True,Seyed Khandan,228000.0
50,1,False,False,False,Malard,8333.33
75,2,True,False,True,Feiz Garden,90000.0
105,2,True,True,True,Afsarieh,80000.0
141,3,True,True,True,Shahrake Quds,70500.0
74,2,False,True,False,Pirouzi,53333.33
38,1,True,True,False,Fallah,21666.67
80,1,True,True,True,Gheitarieh,28333.33
102,2,True,True,True,Safadasht,31280.0
110,2,True,True,True,Niavaran,354666.67
98,2,False,False,False,Shahrake Qods,27666.67
45,1,False,True,True,Si Metri Ji,29666.67
105,2,True,True,True,Jeyhoon,83333.33
135,2,True,True,False,Rudhen,116666.67
65,1,False,False,True,Saadat Abad,116333.33
88,2,False,True,True,Shahrake Quds,25000.0
110,2,True,True,True,West Ferdows Boulevard,168333.33
63,2,True,True,True,Northren Jamalzadeh,86666.67
45,1,False,True,False,Karoon,29666.67
40,1,False,True,False,Azarbaijan,33333.33
100,2,False,False,False,Northren Jamalzadeh,120000.0
89,2,True,True,False,Amirabad,116666.67
65,2,True,True,False,Afsarieh,44333.33
125,2,True,True,True,Central Janatabad,208333.33
136,3,True,True,True,Pasdaran,243333.33
150,3,True,True,True,Heravi,253333.33
55,1,False,True,False,West Ferdows Boulevard,52666.67
130,3,True,True,True,Seyed Khandan,281666.67
73,2,False,True,False,West Ferdows Boulevard,61333.33
85,2,True,True,True,Northren Jamalzadeh,120000.0
100,2,True,True,True,Tajrish,190000.0
83,2,True,True,True,Ozgol,1833.33
110,3,True,True,True,Persian Gulf Martyrs Lake,105000.0
71,2,True,True,True,North Program Organization,72000.0
37,1,False,True,False,Hashemi,19000.0
68,1,True,True,True,Persian Gulf Martyrs Lake,70000.0
78,1,True,True,True,Persian Gulf Martyrs Lake,81666.67
60,1,True,True,False,Punak,66666.67
113,2,True,True,True,Karimkhan,105666.67
300,5,True,True,False,Lavasan,833333.33
50,2,False,True,False,Jeyhoon,24333.33
60,1,False,True,False,Beryanak,27666.67
37,1,False,False,False,Ostad Moein,20666.67
33,1,False,True,False,Beryanak,18666.67
73,2,False,True,True,Jeyhoon,52666.67
59,1,False,True,False,Beryanak,29333.33
95,2,True,True,True,Qarchak,48333.33
75,2,False,False,False,Parand,10000.0
65,2,False,True,True,Ostad Moein,51666.67
52,1,False,True,False,Pirouzi,41666.67
105,2,True,True,False,Andisheh,36666.67
50,1,False,True,False,Ostad Moein,28333.33
74,2,True,True,True,Pirouzi,73333.33
132,3,True,False,True,Southern Suhrawardi,223333.33
104,2,True,True,True,Mehran,140000.0
50,1,False,False,False,Jeyhoon,23833.33
55,1,True,True,True,Komeil,36666.67
46,1,False,False,False,Komeil,23333.33
55,2,False,True,True,Beryanak,34000.0
108,2,True,True,False,Parand,38333.33
130,2,True,True,True,Khademabad Garden,58500.0
40,1,False,True,False,Tenant,35000.0
63,1,False,False,True,Tenant,45000.0
140,3,True,True,True,Mirdamad,266666.67
42,1,True,True,True,Jeyhoon,30000.0
90,2,True,True,True,Tenant,105000.0
39,1,True,True,False,Andisheh,18333.33
55,2,True,True,True,Andisheh,15000.0
200,3,True,True,True,Shahrake Gharb,466666.67
98,2,True,True,True,Si Metri Ji,65000.0
71,2,True,True,False,Salsabil,39500.0
50,1,False,False,True,Tenant,41666.67
53,1,False,True,False,Tenant,37100.0
60,1,True,True,True,Punak,91666.67
160,3,True,True,True,Pakdasht,32666.67
63,2,True,False,True,Tenant,63000.0
96,2,True,True,True,Tenant,80000.0
90,2,True,True,True,Tenant,76666.67
120,3,True,True,True,Tenant,108000.0
100,2,True,True,True,Tenant,86666.67
80,2,True,True,True,Ostad Moein,81333.33
43,1,True,True,True,Tenant,40000.0
79,2,True,True,True,Tenant,97666.67
50,1,False,False,True,Tenant,40000.0
60,1,False,True,False,Tenant,37333.33
55,1,False,False,False,Tenant,47333.33
150,3,True,True,True,Dezashib,400000.0
55,1,True,True,True,Andisheh,15000.0
55,1,False,True,False,Tenant,38500.0
60,1,True,True,False,Tenant,46666.67
96,2,True,True,True,Gisha,183333.33
112,2,True,True,True,Persian Gulf Martyrs Lake,110000.0
65,2,True,True,False,Andisheh,20000.0
100,2,True,True,True,Persian Gulf Martyrs Lake,35333.33
105,2,True,True,True,Yousef Abad,186666.67
125,3,True,False,False,Mirdamad,216666.67
48,1,True,True,False,Jeyhoon,33166.67
67,2,True,True,True,Hakimiyeh,72333.33
83,2,True,True,True,Farmanieh,206666.67
150,3,True,True,True,Pardis,130000.0
111,3,True,True,True,Persian Gulf Martyrs Lake,105000.0
53,2,False,False,False,Tenant,36666.67
75,2,False,False,True,Parand,11666.67
92,2,True,True,True,Sabalan,76666.67
53,1,True,True,True,Jeyhoon,50000.0
47,1,False,True,False,Karoon,26666.67
330,3,True,True,True,Farmanieh,1540000.0
44,1,True,True,False,Jeyhoon,34666.67
80,2,True,True,True,Gheitarieh,200000.0
81,2,True,True,False,Valiasr,60000.0
117,3,True,True,True,Ostad Moein,122666.67
37,1,False,True,False,Azarbaijan,31666.67
82,2,True,True,True,Parand,12000.0
150,3,False,True,False,Zafar,200000.0
51,1,True,True,False,Hor Square,28616.67
95,2,True,True,True,Shahran,108333.33
80,2,False,False,True,Parand,13000.0
133,3,True,True,True,Ekhtiarieh,280000.0
48,1,False,False,True,Fallah,23666.67
185,3,True,True,True,East Ferdows Boulevard,316666.67
62,1,True,True,True,Fallah,26866.67
75,2,True,False,True,Fallah,40000.0
48,1,False,False,True,Fallah,24666.67
55,3,True,True,True,Hashemi,55000.0
48,1,True,True,True,Ostad Moein,45000.0
49,1,True,True,True,Si Metri Ji,30000.0
60,2,False,True,True,East Pars,46000.0
130,3,True,True,True,Persian Gulf Martyrs Lake,138333.33
70,2,True,False,True,Ray,60666.67
113,2,True,True,True,Persian Gulf Martyrs Lake,105666.67
80,2,True,True,True,Abazar,100000.0
93,2,True,True,False,Shahrake Quds,21666.67
60,1,True,True,True,Railway,29000.0
56,2,True,True,True,East Pars,51666.67
65,2,True,True,True,Central Janatabad,87333.33
68,2,False,True,True,Ostad Moein,44000.0
104,2,True,True,True,Si Metri Ji,61000.0
84,2,True,True,True,Central Janatabad,128333.33
72,2,True,True,False,West Ferdows Boulevard,66666.67
80,2,True,True,True,Shahrake Qods,29333.33
44,1,True,True,False,Jeyhoon,35000.0
105,2,True,True,True,Persian Gulf Martyrs Lake,90000.0
124,3,True,True,True,Shahr-e-Ziba,132666.67
220,3,True,True,True,Niavaran,696666.67
83,2,True,True,True,West Ferdows Boulevard,88000.0
115,2,True,True,True,West Ferdows Boulevard,163333.33
80,2,True,True,True,Ostad Moein,75000.0
66,1,False,True,False,Andisheh,25000.0
68,2,True,True,True,West Ferdows Boulevard,97666.67
60,2,True,True,True,West Ferdows Boulevard,85000.0
62,2,True,True,False,Punak,75000.0
87,2,True,False,True,Parastar,83333.33
59,1,True,True,False,West Ferdows Boulevard,65000.0
55,1,True,True,True,East Pars,48333.33
101,2,True,True,True,Persian Gulf Martyrs Lake,175066.67
62,2,True,True,False,Shahran,70000.0
113,2,True,True,True,Pasdaran,282500.0
78,2,True,True,True,Keshavarz Boulevard,116666.67
66,1,True,True,False,Shahrake Quds,17333.33
38,1,False,True,False,Andisheh,10666.67
90,2,True,True,False,Yousef Abad,210000.0
45,1,False,False,False,Karoon,22666.67
72,2,True,True,True,Saadat Abad,133333.33
105,2,True,True,True,North Program Organization,163333.33
155,3,True,True,True,North Program Organization,170000.0
112,3,True,True,True,Abazar,143333.33
65,1,True,True,True,Hassan Abad,17000.0
40,1,True,True,True,East Pars,38166.67
140,3,True,True,True,Persian Gulf Martyrs Lake,126666.67
155,3,True,True,True,North Program Organization,176666.67
50,1,True,True,True,West Ferdows Boulevard,73333.33
45,1,False,True,False,Islamshahr,7266.67
68,1,True,True,True,Shahrake Gharb,166666.67
85,2,False,True,False,Islamshahr,14333.33
170,3,True,True,True,North Program Organization,266666.67
50,1,False,True,False,Islamshahr,8000.0
55,1,False,True,False,Islamshahr,11000.0
75,2,True,True,True,Saadat Abad,10500.0
96,3,True,False,True,Shahryar,38166.67
58,1,False,False,False,Parand,7833.33
43,1,False,True,False,Nawab,23333.33
103,2,True,True,True,Feiz Garden,133333.33
70,1,True,True,True,Pasdaran,170000.0
150,3,True,True,True,Pasdaran,325000.0
65,1,False,True,False,Pakdasht,10666.67
140,2,False,True,True,Marzdaran,180000.0
79,2,False,True,True,Si Metri Ji,46666.67
97,2,False,False,True,Jeyhoon,76666.67
90,2,True,True,True,Marzdaran,207666.67
175,3,True,True,True,Waterfall,286666.67
90,2,True,True,True,Marzdaran,216666.67
58,1,True,True,False,Chidz,100000.0
100,2,True,True,True,Mahallati,176666.67
135,2,False,False,False,Seyed Khandan,126666.67
185,3,True,True,True,Ekhtiarieh,540000.0
50,1,False,True,False,Northern Janatabad,58166.67
85,2,True,True,True,Salsabil,66666.67
110,3,True,True,True,Abazar,141666.67
67,2,True,True,True,Central Janatabad,105000.0
190,3,True,True,True,East Ferdows Boulevard,316666.67
95,2,True,True,True,Yousef Abad,210000.0
55,1,True,True,False,Salsabil,35000.0
75,2,False,False,True,Parand,18333.33
87,2,True,True,True,Jeyhoon,62000.0
42,1,True,True,True,Jeyhoon,31000.0
80,1,True,True,True,Jordan,150000.0
102,2,True,True,True,Saadat Abad,166666.67
140,3,True,True,True,East Ferdows Boulevard,243333.33
120,2,True,True,True,Saadat Abad,200000.0
212,4,True,True,False,Farmanieh,1200000.0
62,2,True,True,False,Punak,70000.0
41,1,False,False,True,Si Metri Ji,26333.33
75,2,False,True,True,Jeyhoon,56666.67
57,1,True,True,True,Si Metri Ji,33000.0
50,1,True,True,True,Hashemi,50000.0
54,1,True,True,True,Punak,94000.0
133,3,True,True,True,Persian Gulf Martyrs Lake,250000.0
97,2,True,True,True,Shahrake Gharb,186666.67
165,3,True,True,True,Niavaran,588500.0
59,1,True,True,True,Qasr-od-Dasht,38333.33
60,2,True,True,False,Karoon,48333.33
135,2,True,True,True,Mirdamad,332333.33
60,1,False,True,False,Azarbaijan,24666.67
52,1,True,True,True,Niavaran,153333.33
65,1,True,True,True,Hashemi,51000.0
95,2,True,True,True,Shahran,105000.0
60,1,True,True,False,Northern Janatabad,76000.0
92,2,True,True,True,Parand,19666.67
83,2,True,True,True,Mirdamad,163333.33
72,2,True,True,False,Southern Janatabad,69666.67
122,3,True,True,True,Yousef Abad,200000.0
118,2,True,True,True,Shahrake Gharb,343333.33
120,2,True,True,True,Tehransar,116000.0
115,3,True,True,False,Gheitarieh,213333.33
102,2,True,True,True,Shahryar,40833.33
65,2,True,True,True,Shahran,80000.0
70,2,True,True,False,Punak,72333.33
66,2,True,True,True,Central Janatabad,87333.33
60,1,True,True,False,Punak,90000.0
46,1,True,True,False,Shahran,55000.0
180,3,True,True,True,Niavaran,533333.33
60,1,False,True,False,Keshavarz Boulevard,63333.33
145,3,True,True,True,Shahrake Qods,58000.0
63,1,True,True,True,Sadeghieh,54000.0
58,1,True,True,True,Jeyhoon,43333.33
83,2,True,True,True,Shahran,106666.67
136,3,True,True,True,Sadeghieh,171666.67
68,2,False,True,False,Pakdasht,17000.0
55,1,False,True,True,Tenant,46666.67
600,2,False,False,False,Damavand,133333.33
89,2,True,True,True,Shahr-e-Ziba,105000.0
101,2,True,True,True,Mirdamad,243333.33
85,2,True,True,True,Shahr-e-Ziba,99166.67
87,3,False,False,True,Parand,16266.67
73,1,True,True,True,West Pars,73333.33
98,2,True,True,True,Pardis,18333.33
135,3,True,True,True,Gheitarieh,190000.0
105,2,True,True,True,Mirdamad,259000.0
90,2,True,True,False,Shahrake Azadi,33333.33
71,2,True,True,False,West Ferdows Boulevard,93333.33
75,2,True,True,True,Parand,12833.33
345,4,True,True,True,Jordan,566666.67
90,2,True,True,True,Shahr-e-Ziba,108333.33
48,1,True,False,False,Fallah,26666.67
110,2,True,True,True,Niavaran,403333.33
82,2,True,True,True,Jeyhoon,63000.0
44,1,False,False,False,Northern Janatabad,55000.0
58,1,True,True,True,Southern Program Organization,83333.33
117,2,True,True,True,Shahrake Gharb,240000.0
96,2,True,True,True,Shahr-e-Ziba,100000.0
108,2,True,True,True,Shahr-e-Ziba,170000.0
134,2,True,True,True,Mehran,31333.33
70,2,True,True,True,East Ferdows Boulevard,72000.0
64,2,True,True,True,Punak,74666.67
56,3,False,True,False,Atabak,30000.0
57,1,False,True,False,Amir Bahador,326666.67
55,1,True,True,True,West Ferdows Boulevard,75000.0
43,1,False,True,True,Jeyhoon,30000.0
105,2,True,True,True,Shahran,126666.67
41,2,False,False,False,Salsabil,26333.33
78,2,True,True,True,Si Metri Ji,45000.0
110,2,True,True,True,Zafar,190000.0
92,2,True,True,True,Punak,136666.67
96,2,True,True,True,Gheitarieh,205833.33
108,2,True,True,True,Persian Gulf Martyrs Lake,116666.67
76,2,False,True,True,Si Metri Ji,45000.0
80,2,True,True,True,Heravi,143333.33
105,2,False,False,False,West Ferdows Boulevard,105000.0
75,1,False,True,False,Golestan,25000.0
56,2,True,True,False,Andisheh,17166.67
50,1,False,False,False,Azarbaijan,40000.0
40,1,True,True,False,Jeyhoon,27666.67
46,1,False,True,True,Jeyhoon,31333.33
93,2,True,True,True,Jeyhoon,86666.67
530,4,True,True,True,Dorous,2650000.0
62,1,True,True,False,Narmak,70000.0
100,2,True,True,False,Shahr-e-Ziba,126666.67
150,3,True,True,True,Persian Gulf Martyrs Lake,25500.0
270,4,True,True,False,Jordan,433333.33
50,1,False,True,False,Khavaran,23666.67
130,2,True,True,True,Pasdaran,316666.67
69,2,False,True,False,Salsabil,46666.67
66,1,False,True,False,Qarchak,20000.0
90,2,True,True,True,Northern Chitgar,23000.0
75,2,True,True,True,Heravi,153000.0
58,1,True,True,True,East Ferdows Boulevard,73333.33
300,3,True,True,False,Argentina,566666.67
97,2,True,False,True,Si Metri Ji,63333.33
98,2,False,True,False,Parand,25000.0
73,2,True,True,False,Parand,12500.0
35,1,True,True,False,Qasr-od-Dasht,33000.0
85,2,True,True,False,Ostad Moein,66666.67
105,2,True,True,True,West Ferdows Boulevard,116666.67
55,1,True,True,False,Southern Program Organization,68333.33
40,1,False,True,True,Komeil,27000.0
68,2,False,True,False,Ostad Moein,50000.0
44,1,True,True,True,Khavaran,21633.33
130,2,True,True,True,Velenjak,606666.67
68,2,False,False,True,Ostad Moein,44000.0
90,2,True,True,True,North Program Organization,158333.33
73,1,True,True,False,Shahrake Gharb,250000.0
64,2,False,True,False,Shahran,63333.33
82,2,True,True,True,Boloorsazi,53333.33
51,1,False,True,False,Salsabil,28333.33
43,1,False,True,True,Beryanak,24166.67
65,1,True,True,True,Punak,78000.0
68,1,False,False,False,Heravi,137166.67
65,2,True,False,True,Air force,58333.33
59,1,True,True,True,West Ferdows Boulevard,66666.67
155,3,True,True,True,Gheitarieh,433333.33
58,1,True,True,True,Punak,78333.33
72,2,False,False,False,Parand,12666.67
56,1,False,True,False,Khavaran,22266.67
90,2,True,True,True,Central Janatabad,118333.33
93,2,True,True,True,Shahran,96000.0
84,2,True,True,True,Shahran,80000.0
107,2,True,True,True,Parand,18333.33
150,3,True,True,True,Tajrish,425000.0
120,2,False,False,False,Mehrabad River River,86666.67
87,2,True,False,True,Parand,18333.33
76,2,True,True,False,Shahran,66333.33
83,2,True,True,True,Shahran,99333.33
115,2,True,True,True,Central Janatabad,130000.0
115,2,True,True,True,Jordan,206666.67
85,2,True,False,True,Abuzar,90500.0
50,2,False,True,False,Komeil,24333.33
123,2,True,True,True,Yousef Abad,254333.33
115,2,True,False,True,Shahrake Qods,31666.67
47,1,False,True,False,Qasr-od-Dasht,26666.67
40,1,False,True,False,Salsabil,25000.0
250,3,True,True,True,Velenjak,1333333.33
85,2,False,True,True,Shahrake Qods,28333.33
80,2,True,True,True,Jeyhoon,74000.0
750,5,True,True,False,Varamin - Beheshti,116666.67
85,2,False,False,True,Jeyhoon,62833.33
170,3,True,True,True,Mirdamad,393333.33
71,2,False,True,True,Shahrake Qods,17500.0
105,2,True,True,True,Shahrake Qods,30666.67
80,1,False,True,True,Shahrake Qods,19333.33
95,2,True,True,True,Shahrake Qods,31000.0
78,2,True,True,False,Water Organization,83333.33
110,2,True,True,True,Shahran,135666.67
71,2,True,True,True,East Ferdows Boulevard,98333.33
65,1,True,True,True,Saadat Abad,116333.33
88,2,True,True,True,Saadat Abad,173333.33
135,3,True,True,True,Saadat Abad,250000.0
50,1,True,True,False,Si Metri Ji,27000.0
42,1,False,True,False,Shoosh,30666.67
171,2,False,True,False,Elahieh,383333.33
60,1,False,False,False,Shahr-e-Ziba,600000.0
45,1,False,True,False,Jeyhoon,26666.67
55,1,False,True,False,Salsabil,36666.67
72,2,False,True,False,Salsabil,45000.0
72,2,True,True,True,Ostad Moein,62000.0
100,2,True,True,True,Southern Janatabad,186666.67
61,1,False,False,True,Ostad Moein,39333.33
253,4,True,True,True,Jordan,379500.0
72,2,True,True,True,Jeyhoon,61666.67
98,2,True,True,True,Shahran,136000.0
145,3,True,True,True,Vanak,263333.33
93,2,True,True,True,Saadat Abad,165000.0
125,3,True,True,True,Salsabil,116666.67
60,2,True,True,False,Azarbaijan,54000.0
120,2,True,True,True,Yousef Abad,240000.0
118,2,True,True,True,Northern Chitgar,10666.67
89,2,True,True,True,Punak,100000.0
62,1,True,True,True,Komeil,55666.67
80,2,True,True,True,North Program Organization,98333.33
77,2,False,True,True,Azarbaijan,60000.0
72,2,False,False,False,Andisheh,31666.67
80,2,True,True,True,East Ferdows Boulevard,99333.33
62,1,True,True,True,Northern Chitgar,29166.67
94,2,False,True,False,Fatemi,103333.33
91,2,True,True,True,Parand,15500.0
92,2,True,True,True,Shahran,106666.67
71,1,True,True,True,Shahran,76666.67
92,2,True,True,True,Shahr-e-Ziba,110000.0
63,2,False,True,True,Taslihat,60000.0
90,2,True,True,True,Sadeghieh,110000.0
140,3,True,True,True,Kook,59733.33
63,1,True,False,True,Thirteen November,26666.67
81,2,True,True,True,West Ferdows Boulevard,113333.33
98,2,True,True,True,Zargandeh,193333.33
84,2,True,True,True,Shahran,80333.33
92,2,True,True,True,Shahran,96666.67
86,2,True,True,True,Shahedshahr,14033.33
56,1,True,True,True,Shahran,63000.0
90,2,True,True,True,Northern Chitgar,43833.33
48,1,False,False,False,Hashemi,31666.67
80,2,True,True,True,Punak,93333.33
120,2,True,True,True,Railway,51200.0
39,1,True,False,True,Ostad Moein,39000.0
80,2,True,True,True,Jeyhoon,70000.0
190,3,True,True,True,Niavaran,506666.67
210,3,True,True,True,Kamranieh,1152000.0
90,2,True,True,True,Central Janatabad,119666.67
75,2,False,False,True,Parand,13266.67
67,1,True,True,False,Punak,71666.67
72,2,True,True,True,Darakeh,96666.67
93,2,True,True,True,Persian Gulf Martyrs Lake,76666.67
119,2,True,True,True,West Ferdows Boulevard,165000.0
62,2,True,True,True,Punak,73333.33
320,5,False,False,False,Sattarkhan,933333.33
145,5,False,False,False,Jeyhoon,166666.67
75,2,False,False,False,Parand,13166.67
73,2,True,True,False,Aliabad South,28333.33
62,2,False,True,False,Punak,76666.67
149,3,True,True,True,Parand,70000.0
68,2,False,True,True,Punak,68333.33
75,2,True,True,False,West Ferdows Boulevard,82666.67
133,5,False,False,False,Jeyhoon,156666.67
63,2,True,True,False,Punak,62666.67
58,1,True,True,True,Pirouzi,16666.67
67,1,True,True,True,Jordan,223333.33
70,1,True,True,True,Shahran,75666.67
135,3,True,True,True,Niavaran,300000.0
122,4,True,False,True,Amirabad,80000.0
80,2,True,True,True,Shahran,86333.33
55,1,True,True,True,Punak,91666.67
86,2,True,True,False,Shahran,103333.33
88,2,True,True,True,Southern Janatabad,150000.0
220,3,True,True,True,Jordan,450000.0
102,2,True,True,False,ShahrAra,98333.33
97,2,True,True,True,Gheitarieh,200000.0
150,3,True,True,True,Yousef Abad,366666.67
64,1,True,True,False,Alborz Complex,21500.0
100,2,True,True,True,Shahran,140000.0
97,2,True,True,True,Shahran,110000.0
80,2,True,True,True,Shahran,131666.67
53,1,False,True,True,Narmak,76666.67
68,2,True,True,True,Ostad Moein,56000.0
105,2,True,True,False,Fatemi,143333.33
70,2,True,True,False,Punak,76666.67
86,2,True,True,True,Central Janatabad,143333.33
62,1,False,True,False,Beryanak,22733.33
40,2,False,False,False,Salsabil,27666.67
57,1,True,False,True,Karoon,56666.67
40,1,False,True,False,Qasr-od-Dasht,26333.33
35,1,True,True,False,Salsabil,26000.0
112,2,True,True,True,Gheitarieh,287000.0
140,3,True,True,True,Saadat Abad,266666.67
48,1,False,False,True,Eskandari,42666.67
175,3,True,True,True,Kamranieh,566666.67
135,2,True,True,True,Ekhtiarieh,270000.0
45,1,False,True,False,Karoon,29333.33
50,1,True,True,False,Azarbaijan,41666.67
61,1,True,True,True,Central Janatabad,66666.67
47,1,True,True,False,Salsabil,35000.0
210,3,True,True,True,Farmanieh,1120000.0
82,2,False,False,True,Parand,15166.67
72,2,False,False,False,Pirouzi,79200.0
44,1,False,True,False,Jeyhoon,31500.0
58,1,False,True,False,Azarbaijan,42333.33
127,2,True,True,True,Shahryar,83333.33
124,3,True,True,True,Gheitarieh,256666.67
65,2,True,True,True,Shahran,78333.33
110,2,True,True,True,Gheitarieh,288666.67
200,4,True,True,True,Niavaran,500000.0
240,3,True,True,False,Elahieh,1152000.0
75,2,False,False,True,Parand,11000.0
130,1,True,True,True,Ostad Moein,42666.67
72,2,False,False,False,Pishva,10000.0
101,2,True,True,True,Jordan,173333.33
82,2,True,True,True,Punak,110000.0
150,3,True,True,False,Elahieh,392000.0
48,1,False,False,False,Beryanak,24666.67
106,2,True,True,True,Farmanieh,148333.33
205,3,True,True,True,Farmanieh,666666.67
125,2,True,True,True,Gheitarieh,37500.0
85,2,True,True,True,Shahr-e-Ziba,96666.67
220,4,True,True,False,Azarbaijan,500000.0
104,2,False,False,False,Shahran,136000.0
99,2,True,True,True,Shahran,130000.0
165,3,True,True,True,Shahrake Gharb,605000.0
98,2,True,True,True,Pardis,21666.67
71,2,False,True,True,Shahr-e-Ziba,71666.67
104,2,True,True,True,Persian Gulf Martyrs Lake,116666.67
102,2,True,True,True,Shahran,133333.33
112,2,True,True,True,Shahran,180000.0
80,1,False,True,False,Shahrake Qods,18333.33
69,2,True,True,True,Jeyhoon,56666.67
135,3,True,True,True,Saadat Abad,300000.0
44,1,False,True,False,Qasr-od-Dasht,33333.33
80,2,True,True,False,Shahr-e-Ziba,82666.67
80,2,True,True,True,Persian Gulf Martyrs Lake,25000.0
60,1,False,False,False,Parand,10000.0
108,2,True,True,True,Saadat Abad,286666.67
150,2,True,True,True,Mirdamad,273333.33
78,2,False,False,False,Parand,26000.0
77,2,True,True,False,Firoozkooh,15666.67
160,5,True,True,False,Yousef Abad,600000.0
106,2,True,True,True,Golestan,78000.0
135,3,True,True,True,West Pars,186666.67
102,3,False,False,True,Amirabad,143333.33
68,2,True,True,True,Punak,71666.67
77,2,True,True,True,Jeyhoon,56000.0
84,2,False,True,True,Vahidiyeh,19600.0
69,1,True,True,True,Shadabad,29666.67
55,1,True,True,True,Andisheh,26583.33
94,2,True,True,True,West Ferdows Boulevard,136666.67
120,3,True,True,True,Persian Gulf Martyrs Lake,9833.33
90,2,True,True,True,Persian Gulf Martyrs Lake,9666.67
54,1,False,True,False,Beryanak,25333.33
144,3,True,True,True,Gheitarieh,241666.67
80,2,False,False,False,Parand,12666.67
110,3,True,True,True,Ozgol,218333.33
55,2,False,True,False,Yousef Abad,71666.67
65,2,False,True,False,Punak,63333.33
60,2,True,True,True,Salsabil,50666.67
69,2,True,True,False,Andisheh,32666.67
180,4,True,True,True,Persian Gulf Martyrs Lake,90666.67
180,2,True,True,False,Parand,70000.0
130,2,False,True,False,Narmak,210000.0
82,2,True,True,True,Gheitarieh,233333.33
128,3,True,True,True,Gheitarieh,306666.67
85,2,True,True,True,Farmanieh,203333.33
68,1,True,False,True,Ahang,46666.67
110,3,True,True,True,West Pars,218333.33
94,2,False,False,True,Parand,22666.67
42,1,False,False,False,Naziabad,21333.33
63,1,True,True,True,Punak,73333.33
62,1,False,False,True,Parand,11666.67
155,3,True,True,True,Jordan,465000.0
65,2,True,True,True,Afsarieh,51666.67
